Human	Influenza
Q00325	Influenza:P05780
Q00325	Influenza:P05777
Q00325	Influenza:B4URE7
Q00325	Influenza:P03454
Q00325	Influenza:P03430
Q00325	Influenza:P03470
Q00325	Influenza:P15659
Q02809	Influenza:P03470
Q02809	Influenza:Q1K9H2
O43660	Influenza:Q20MH3
P48047	Influenza:P03470
P48047	Influenza:P05777
P48047	Influenza:Q20MH4
P48047	Influenza:P05780
Q9BRX2	Influenza:P05780
Q07864	Influenza:B4URF7
P24928	Influenza:Q1I2B2
P24928	Influenza:B4URF7
P30876	Influenza:Q1K9H5
P30876	Influenza:B4URF7
P19387	Influenza:P05780
P52434	Influenza:P03470
P52434	Influenza:P05780
P52434	Influenza:P03430
P52434	Influenza:P15659
P52434	Influenza:P03427
Q15165	Influenza:P05780
P23284	Influenza:P05777
P23284	Influenza:P15682
P23284	Influenza:P03470
Q86YP4	Influenza:P15682
Q9NXF7	Influenza:Q20MH8
Q9NX40	Influenza:Q89733
Q9NX40	Influenza:Q20MH4
O15355	Influenza:P05780
O15355	Influenza:P05777
O15355	Influenza:Q1K9H5
O15355	Influenza:P03427
O15355	Influenza:P03430
Q9NWW5	Influenza:Q20MH8
P36873	Influenza:Q20MH3
Q9H583	Influenza:B4URF0
Q8N5C6	Influenza:P03427
Q8N5C6	Influenza:P03470
Q8N5C6	Influenza:P15682
Q8N5C6	Influenza:P05777
P67775	Influenza:Q1K9H5
P67775	Influenza:P05777
P67775	Influenza:Q20MH0
P62714	Influenza:Q1K9H5
P62714	Influenza:B4URF7
P63151	Influenza:P15659
P63151	Influenza:P03430
P63151	Influenza:Q20MH0
P63151	Influenza:P05780
P63151	Influenza:P03427
P63151	Influenza:P05777
Q9NVI7	Influenza:P05780
Q9NVI7	Influenza:P15682
Q9NVI7	Influenza:P03427
Q9NVI7	Influenza:P03430
Q9NVI7	Influenza:P03470
Q9NVI7	Influenza:P05777
Q9NVI7	Influenza:P15659
Q9NVI7	Influenza:Q20MH8
Q9H0A0	Influenza:P03470
Q9H0A0	Influenza:P05777
Q9H0A0	Influenza:P03430
Q9H0A0	Influenza:P15682
Q2TAY7	Influenza:P15682
Q2TAY7	Influenza:P05777
Q86WR0	Influenza:P15659
Q5H9R7	Influenza:P15682
Q5H9R7	Influenza:P05780
Q5H9R7	Influenza:P03430
Q5H9R7	Influenza:P05777
Q5H9R7	Influenza:Q1K9H5
Q5H9R7	Influenza:P03470
Q5H9R7	Influenza:P03427
Q5H9R7	Influenza:B4URF7
O00743	Influenza:P05777
O00743	Influenza:P05780
O00743	Influenza:B4URF7
O00743	Influenza:P03427
O00743	Influenza:P03430
O00743	Influenza:Q1K9H5
Q9C0C7	Influenza:Q1K9H5
Q9C0C7	Influenza:B4URF7
P17612	Influenza:P03427
P17612	Influenza:Q1K9H5
P17612	Influenza:B4URF7
Q96P70	Influenza:P05777
Q96P70	Influenza:P03470
Q96P70	Influenza:Q20MH8
Q96P70	Influenza:P05780
Q96P70	Influenza:Q1K9H5
Q9NYH9	Influenza:P05780
Q9H3U1	Influenza:P05780
Q9H3U1	Influenza:Q20MH8
Q13217	Influenza:Q20MH8
Q7L2J0	Influenza:Q1K9H2
Q7L2J0	Influenza:P15682
Q9NR33	Influenza:P05780
P25786	Influenza:P03454
P25786	Influenza:P03427
P25786	Influenza:B4URF7
P25786	Influenza:P03430
P25786	Influenza:P03470
Q7Z2W4	Influenza:Q1K9H5
P25789	Influenza:P03454
P25789	Influenza:Q1K9H5
P25789	Influenza:P03427
P25789	Influenza:P15682
P25789	Influenza:B4URF7
P25789	Influenza:P05777
P25789	Influenza:P05780
P25789	Influenza:P03470
P25789	Influenza:P15659
P60900	Influenza:Q1K9H5
P60900	Influenza:B4URF7
O14818	Influenza:Q1K9H5
O14818	Influenza:Q1I2B2
O14818	Influenza:Q1K9H6
O14818	Influenza:B4URF7
Q9NYU2	Influenza:P03470
Q9NYU2	Influenza:B4URF0
P20618	Influenza:B4URF7
P20618	Influenza:Q1K9H5
P49721	Influenza:Q1K9H5
P49721	Influenza:P05777
P49721	Influenza:B4URF7
P49720	Influenza:Q1K9H5
P49720	Influenza:B4URF7
P28070	Influenza:Q1K9H5
P28070	Influenza:B4URF7
P28072	Influenza:P05777
P28072	Influenza:B4URF7
P28072	Influenza:Q1K9H5
P82650	Influenza:P03427
P82650	Influenza:Q1K9H2
P82650	Influenza:P15682
P82650	Influenza:B4URF7
Q99436	Influenza:B4URF7
Q99436	Influenza:P03430
Q99436	Influenza:P03470
Q99436	Influenza:P03454
Q8NI60	Influenza:B4URF7
Q8NI60	Influenza:Q1K9H5
Q8NI60	Influenza:Q20MH8
P62191	Influenza:Q1K9H5
P62191	Influenza:P05777
P62191	Influenza:B4URF7
P62191	Influenza:P03427
P62191	Influenza:P03470
P62191	Influenza:P03454
P62191	Influenza:P03430
P62191	Influenza:P15659
Q96A33	Influenza:P05777
Q96A33	Influenza:Q20MH8
Q96A33	Influenza:Q1K9H5
Q96A33	Influenza:B4URF7
P35998	Influenza:P03454
P35998	Influenza:P03430
P35998	Influenza:P03470
P35998	Influenza:P05780
P35998	Influenza:Q1K9H5
P35998	Influenza:P03427
P35998	Influenza:P15659
P35998	Influenza:B4URF7
P35998	Influenza:P05777
P43686	Influenza:P03427
P43686	Influenza:P15659
P43686	Influenza:P03454
P43686	Influenza:P05780
P43686	Influenza:P05777
P43686	Influenza:Q1K9H5
P43686	Influenza:P03430
P43686	Influenza:B4URF7
P43686	Influenza:P03470
P62195	Influenza:P03470
P62195	Influenza:P03454
P62195	Influenza:P15659
P62195	Influenza:Q1K9H5
P62195	Influenza:P05777
P62195	Influenza:B4URF7
P62195	Influenza:P03427
P62333	Influenza:B4URF7
P62333	Influenza:P15682
P62333	Influenza:P03454
P62333	Influenza:P03470
P62333	Influenza:P05780
P62333	Influenza:P03427
P62333	Influenza:P15659
P62333	Influenza:P05777
P62333	Influenza:P03430
Q13200	Influenza:P05780
Q13200	Influenza:P05777
Q13200	Influenza:P03427
Q13200	Influenza:B4URF7
Q13200	Influenza:P03430
Q13200	Influenza:Q20MH0
Q13200	Influenza:P15682
Q13200	Influenza:P15659
Q13200	Influenza:P03454
Q13200	Influenza:P03470
O43242	Influenza:P03454
O43242	Influenza:P05780
O43242	Influenza:P03470
O43242	Influenza:Q1K9H5
O43242	Influenza:P15659
O43242	Influenza:P05777
O43242	Influenza:B4URF7
O43242	Influenza:P03430
O43242	Influenza:P03427
O43242	Influenza:P15682
P55036	Influenza:B4URF7
P55036	Influenza:P15682
P55036	Influenza:P03470
P55036	Influenza:P03454
P55036	Influenza:P15659
P55036	Influenza:P03430
P55036	Influenza:P05777
P55036	Influenza:P03427
Q9NQC3	Influenza:Q1K9H5
O00231	Influenza:P05780
O00231	Influenza:B4URF7
O00231	Influenza:Q1K9H5
O00231	Influenza:P15659
O00231	Influenza:P05777
O00231	Influenza:P03470
O00231	Influenza:P03427
O00231	Influenza:P03430
O00232	Influenza:P15659
O00232	Influenza:P03470
O00232	Influenza:P15682
O00232	Influenza:P03430
O00232	Influenza:P03427
O00232	Influenza:P03454
O00232	Influenza:P05777
O00232	Influenza:B4URF7
O00232	Influenza:P05780
P26599	Influenza:P15682
P26599	Influenza:P03470
P26599	Influenza:P03427
P26599	Influenza:P03430
P26599	Influenza:Q82506
P26599	Influenza:P03454
P26599	Influenza:P05777
P26599	Influenza:P15659
Q9H0H0	Influenza:P05780
Q9HAV4	Influenza:P05780
Q9HAV4	Influenza:Q20MH8
Q7Z417	Influenza:P15682
Q9P253	Influenza:P05780
Q63HN8	Influenza:Q20MH8
Q8N163	Influenza:B4URF7
Q8N163	Influenza:P03470
Q8N163	Influenza:P15682
P68133	Influenza:P15682
P68133	Influenza:P03470
P68133	Influenza:P03454
P68133	Influenza:Q20MH0
P68133	Influenza:Q20MH8
P68133	Influenza:Q82506
Q96QR8	Influenza:P15682
P28288	Influenza:Q20MH8
P28288	Influenza:P05780
P28288	Influenza:Q1K9H5
P28288	Influenza:B4URF7
P47897	Influenza:Q1K9H2
P47897	Influenza:P05780
P47897	Influenza:Q20MH8
P47897	Influenza:P05777
P54727	Influenza:P03470
P62826	Influenza:P15659
P62826	Influenza:P03454
P62826	Influenza:P05780
P62826	Influenza:Q1K9H5
P62826	Influenza:P05777
P62826	Influenza:P03430
P62826	Influenza:P03470
P62826	Influenza:P15682
P43487	Influenza:P03470
P43487	Influenza:Q89733
P43487	Influenza:Q20MH8
P54136	Influenza:P05780
P54136	Influenza:P03470
P54136	Influenza:Q20MH8
P54136	Influenza:P03427
Q09028	Influenza:P05777
Q09028	Influenza:P03470
Q09028	Influenza:P15682
Q16576	Influenza:P05777
Q16576	Influenza:P05780
Q16576	Influenza:P15659
Q16576	Influenza:P03427
Q16576	Influenza:P03470
Q16576	Influenza:P15682
Q16576	Influenza:P03430
Q9HAV0	Influenza:P05780
Q9HAV0	Influenza:P05777
Q9HAV0	Influenza:P03470
Q15293	Influenza:Q1K9H5
Q15293	Influenza:P03427
Q15293	Influenza:P05777
Q15293	Influenza:B4URF7
Q15293	Influenza:P03454
Q14257	Influenza:P03427
Q14257	Influenza:P03454
Q14257	Influenza:Q1K9H5
Q14257	Influenza:P03470
Q14257	Influenza:P05780
Q14257	Influenza:P05777
Q14257	Influenza:P03430
Q14257	Influenza:Q20MH0
Q14257	Influenza:B4URF7
P35251	Influenza:P03470
P35251	Influenza:P15682
P35250	Influenza:Q1K9H5
P40938	Influenza:P05780
P40938	Influenza:Q1K9H5
P61221	Influenza:P05780
Q96AY3	Influenza:P03454
P39023	Influenza:P03454
P39023	Influenza:P05777
P39023	Influenza:Q82506
P39023	Influenza:P03430
P39023	Influenza:P05780
P39023	Influenza:P15659
P39023	Influenza:P03470
P39023	Influenza:P03427
P39023	Influenza:P15682
Q02878	Influenza:Q89733
Q02878	Influenza:P15682
Q02878	Influenza:Q20MH0
Q02878	Influenza:P03427
Q02878	Influenza:Q82506
Q02878	Influenza:P05777
Q02878	Influenza:P03470
Q02878	Influenza:P05780
Q02878	Influenza:P15659
Q02878	Influenza:P03430
Q02878	Influenza:P03454
P18124	Influenza:P15682
P18124	Influenza:Q82506
P18124	Influenza:P05777
P18124	Influenza:P15659
P18124	Influenza:P03430
P18124	Influenza:P05780
P18124	Influenza:P03427
P18124	Influenza:P03454
P18124	Influenza:P03470
P62424	Influenza:Q89733
P62424	Influenza:P03454
P62424	Influenza:P03430
P62424	Influenza:Q82506
P62424	Influenza:P03470
P62424	Influenza:P15682
P62424	Influenza:P15659
P62424	Influenza:P05777
P62424	Influenza:P05780
P62424	Influenza:P03427
P62424	Influenza:Q20MH0
P62917	Influenza:P15682
P62917	Influenza:Q20MH0
P62917	Influenza:P03430
P62917	Influenza:P05780
P62917	Influenza:P03427
P62917	Influenza:P05777
P62917	Influenza:P03454
P62917	Influenza:Q82506
P62917	Influenza:P15659
P62917	Influenza:P03470
P32969	Influenza:P05777
P32969	Influenza:P15682
P32969	Influenza:P03427
P32969	Influenza:P03454
P32969	Influenza:P03470
P32969	Influenza:P03430
P27635	Influenza:P03430
P27635	Influenza:Q1K9H2
P27635	Influenza:P03470
P27635	Influenza:P05777
P27635	Influenza:P03454
P27635	Influenza:P15682
P62913	Influenza:P03454
P62913	Influenza:P15682
P62913	Influenza:P03430
P62913	Influenza:Q20MH0
P62913	Influenza:P15659
P62913	Influenza:P05780
P62913	Influenza:P03427
P62913	Influenza:Q1K9H5
P62913	Influenza:P05777
P62913	Influenza:P03470
P62913	Influenza:Q89733
P30050	Influenza:P15659
P30050	Influenza:P05780
P30050	Influenza:P15682
P30050	Influenza:Q89733
P30050	Influenza:P03430
P30050	Influenza:P03470
P30050	Influenza:P03454
P30050	Influenza:Q20MH0
P30050	Influenza:Q82506
P30050	Influenza:P03427
P30050	Influenza:P05777
P26373	Influenza:P03430
P26373	Influenza:P15659
P26373	Influenza:P03454
P26373	Influenza:P15682
P26373	Influenza:Q82506
P26373	Influenza:Q20MH0
P26373	Influenza:P03427
P26373	Influenza:P05777
P26373	Influenza:P03470
P26373	Influenza:P05780
P18621	Influenza:P05780
P18621	Influenza:Q1K9H5
P18621	Influenza:Q20MH0
P18621	Influenza:P03470
P18621	Influenza:Q20MH3
P18621	Influenza:P15682
P18621	Influenza:P03454
P18621	Influenza:P03430
P18621	Influenza:P03427
P18621	Influenza:P05777
P18621	Influenza:P15659
Q07020	Influenza:P03454
Q07020	Influenza:Q82506
Q07020	Influenza:P15659
Q07020	Influenza:P03427
Q07020	Influenza:P03470
Q07020	Influenza:P03430
Q07020	Influenza:P15682
Q07020	Influenza:Q89733
Q07020	Influenza:P05777
P35268	Influenza:P03470
P35268	Influenza:P05777
P35268	Influenza:P03430
P35268	Influenza:Q89733
P35268	Influenza:Q82506
P35268	Influenza:P03427
P35268	Influenza:P15682
P35268	Influenza:P03454
P35268	Influenza:P15659
P83731	Influenza:P03470
P83731	Influenza:P03454
P83731	Influenza:Q82506
P83731	Influenza:P03427
P83731	Influenza:P03430
P83731	Influenza:P15659
P83731	Influenza:P05777
P83731	Influenza:P15682
P83731	Influenza:P05780
P61254	Influenza:P15659
P61254	Influenza:Q1K9H2
P61254	Influenza:P03427
P61254	Influenza:Q20MH3
P61254	Influenza:P15682
P61254	Influenza:P03454
P61254	Influenza:P03470
P61254	Influenza:P05777
P61254	Influenza:Q82506
P61254	Influenza:P03430
P61353	Influenza:P15682
P61353	Influenza:Q82506
P61353	Influenza:P15659
P61353	Influenza:P03430
P61353	Influenza:P05780
P61353	Influenza:P03470
P61353	Influenza:P03454
P61353	Influenza:Q89733
P61353	Influenza:P05777
P61353	Influenza:P03427
P46776	Influenza:P03430
P46776	Influenza:P15659
P46776	Influenza:P03427
P46776	Influenza:Q89733
P46776	Influenza:P15682
P46776	Influenza:P05777
P46776	Influenza:P03454
P46776	Influenza:P03470
P46776	Influenza:P05780
P46779	Influenza:P15659
P46779	Influenza:P15682
P46779	Influenza:P03427
P46779	Influenza:P05777
P46779	Influenza:P03470
P46779	Influenza:Q20MH0
P46779	Influenza:P05780
P46779	Influenza:P03454
P46779	Influenza:P03430
P46779	Influenza:Q82506
P47914	Influenza:P03470
P47914	Influenza:Q82506
P47914	Influenza:P03430
P47914	Influenza:P03427
P62899	Influenza:P03470
P62899	Influenza:P15682
P62899	Influenza:P15659
P62899	Influenza:P03430
P62899	Influenza:Q20MH0
P62899	Influenza:P03427
P62899	Influenza:Q82506
P62899	Influenza:Q1K9H2
P62899	Influenza:P03454
P62899	Influenza:P05777
P62910	Influenza:P05777
P62910	Influenza:P03430
P62910	Influenza:P03427
P62910	Influenza:P03470
P62910	Influenza:P15682
P49207	Influenza:P03470
P49207	Influenza:P03427
P49207	Influenza:P15682
P49207	Influenza:Q82506
P49207	Influenza:P15659
P18077	Influenza:Q1K9H2
P18077	Influenza:P03454
P18077	Influenza:P03427
P18077	Influenza:P03470
P18077	Influenza:Q82506
P18077	Influenza:P05777
P18077	Influenza:P15682
P18077	Influenza:P15659
P18077	Influenza:P03430
P61513	Influenza:P03427
P61513	Influenza:P15682
P61513	Influenza:P03454
P61513	Influenza:P03470
P61513	Influenza:P05777
P61513	Influenza:P03430
P83881	Influenza:P15682
P83881	Influenza:P03470
P83881	Influenza:P03454
P83881	Influenza:P03430
P83881	Influenza:P05777
P83881	Influenza:P03427
P52815	Influenza:P15682
P52815	Influenza:P05777
P52815	Influenza:P03427
P52815	Influenza:P03470
P52815	Influenza:Q1K9H2
P15880	Influenza:P05780
P15880	Influenza:P05777
P15880	Influenza:Q20MH0
P15880	Influenza:P03454
P15880	Influenza:P03427
P15880	Influenza:P03430
P15880	Influenza:P15659
P23396	Influenza:P03427
P23396	Influenza:Q20MH0
P23396	Influenza:P03430
P23396	Influenza:P03454
P23396	Influenza:P05777
P23396	Influenza:P05780
P23396	Influenza:P15659
P23396	Influenza:P03470
P23396	Influenza:P15682
P61247	Influenza:Q20MH0
P61247	Influenza:P15659
P61247	Influenza:P15682
P61247	Influenza:Q1K9H2
P61247	Influenza:P03427
P61247	Influenza:P05780
P61247	Influenza:P03470
P61247	Influenza:P03430
P61247	Influenza:Q82506
P61247	Influenza:P03454
P61247	Influenza:P05777
P62701	Influenza:P03470
P62701	Influenza:P15659
P62701	Influenza:Q82506
P62701	Influenza:P05777
P62701	Influenza:P03430
P62701	Influenza:P03454
P62701	Influenza:P15682
P62701	Influenza:P03427
P46782	Influenza:P05777
P46782	Influenza:P03430
P46782	Influenza:P15659
P46782	Influenza:P03454
P46782	Influenza:P05780
P46782	Influenza:P15682
P46782	Influenza:P03470
P46782	Influenza:P03427
P62241	Influenza:P03454
P62241	Influenza:P05780
P62241	Influenza:P03430
P62241	Influenza:P15682
P62241	Influenza:Q82506
P62241	Influenza:P03427
P62241	Influenza:P03470
P62241	Influenza:P15659
P62241	Influenza:P05777
P46781	Influenza:P15682
P46781	Influenza:P03470
P46781	Influenza:P03427
P46781	Influenza:P03430
P46781	Influenza:Q1K9H5
P46781	Influenza:P15659
P46781	Influenza:P05780
P46781	Influenza:Q1K9H2
P46781	Influenza:P05777
P46781	Influenza:P03454
P62280	Influenza:P03427
P62280	Influenza:Q20MH0
P62280	Influenza:P15659
P62280	Influenza:P05777
P62280	Influenza:P15682
P62280	Influenza:P03470
P62280	Influenza:P03454
P62280	Influenza:Q1K9H5
P62280	Influenza:Q82506
P62280	Influenza:P03430
P62277	Influenza:P15682
P62277	Influenza:P05780
P62277	Influenza:Q82506
P62277	Influenza:P03427
P62277	Influenza:P15659
P62277	Influenza:P03430
P62277	Influenza:P03470
P62277	Influenza:P05777
P62277	Influenza:P03454
P62277	Influenza:Q20MH0
P62263	Influenza:P05780
P62263	Influenza:P03427
P62263	Influenza:Q82506
P62263	Influenza:P03430
P62263	Influenza:Q20MH0
P62263	Influenza:P15659
P62263	Influenza:P05777
P62263	Influenza:P03470
P62263	Influenza:P15682
P62263	Influenza:P03454
P62841	Influenza:P03470
P62841	Influenza:P05777
P62841	Influenza:P15659
P62841	Influenza:P05780
P62841	Influenza:P03427
P62841	Influenza:Q20MH0
P62841	Influenza:P03454
P62841	Influenza:Q82506
P62841	Influenza:P03430
P62841	Influenza:P15682
P62249	Influenza:P03427
P62249	Influenza:Q20MH0
P62249	Influenza:P03430
P62249	Influenza:P15659
P62249	Influenza:Q82506
P62249	Influenza:P15682
P62249	Influenza:P05780
P62249	Influenza:P03470
P62249	Influenza:P03454
P62249	Influenza:P05777
P08708	Influenza:Q1K9H5
P08708	Influenza:P03470
P08708	Influenza:P03427
P08708	Influenza:P03454
P08708	Influenza:P05777
P08708	Influenza:P15659
P08708	Influenza:P03430
P08708	Influenza:P15682
P08708	Influenza:Q82506
P62266	Influenza:P03470
P62266	Influenza:Q82506
P62266	Influenza:P03454
P62266	Influenza:P05777
P62266	Influenza:P15682
P62266	Influenza:P05780
P62266	Influenza:P03430
P62266	Influenza:P15659
P62266	Influenza:P03427
P62851	Influenza:Q82506
P62851	Influenza:P03430
P62851	Influenza:P05777
P62851	Influenza:P15659
P62851	Influenza:Q20MH0
P62851	Influenza:P05780
P62851	Influenza:P03427
P62851	Influenza:P15682
P62851	Influenza:P03454
P62851	Influenza:P03470
P62851	Influenza:B4URE7
P42677	Influenza:P03430
P42677	Influenza:P03470
P42677	Influenza:P03427
P42677	Influenza:P15659
P42677	Influenza:P05777
P42677	Influenza:P05780
P42677	Influenza:P03454
P42677	Influenza:P15682
P62979	Influenza:P05780
P62979	Influenza:P15659
P62979	Influenza:Q1K9H5
P62979	Influenza:Q82506
P62979	Influenza:P03427
P62979	Influenza:P03470
P62979	Influenza:P03430
P31151	Influenza:P03470
P31151	Influenza:Q1K9G9
P05109	Influenza:P03470
P06702	Influenza:P03470
Q15424	Influenza:P15682
Q15424	Influenza:Q82506
Q99470	Influenza:P03470
P31040	Influenza:Q1K9H5
P31040	Influenza:P03470
Q9C0C9	Influenza:Q1K9H5
P21912	Influenza:Q20MH4
P21912	Influenza:Q1K9H5
P55735	Influenza:Q1K9H5
P55735	Influenza:B4URF7
Q9UBV2	Influenza:Q20MH8
Q9UBV2	Influenza:B4URF0
Q9H4A6	Influenza:P05780
Q9H4A6	Influenza:Q1K9H5
Q9BPX3	Influenza:P05780
Q9BPX3	Influenza:P03470
Q01105	Influenza:P03427
P23246	Influenza:P05777
P23246	Influenza:P03470
P23246	Influenza:Q82506
P23246	Influenza:P03454
P23246	Influenza:P15682
P84103	Influenza:P15659
P84103	Influenza:P03427
P84103	Influenza:Q82506
P84103	Influenza:P03430
P84103	Influenza:P05777
P84103	Influenza:Q1K9H2
P84103	Influenza:P03454
P84103	Influenza:P15682
P84103	Influenza:P03470
Q9C0E2	Influenza:P05780
O43765	Influenza:Q1K9H5
O43765	Influenza:P05780
Q9HAU4	Influenza:Q1K9H6
Q9HAU4	Influenza:B4URF7
Q8TC07	Influenza:Q1K9H5
Q8TC07	Influenza:P05780
P82933	Influenza:P15682
P82933	Influenza:P05777
P82933	Influenza:Q1K9H2
P82933	Influenza:P03470
Q9Y3B7	Influenza:P03430
Q9Y3B7	Influenza:Q1K9H2
Q9Y3B7	Influenza:Q1K9G9
Q15758	Influenza:B4URE7
P08195	Influenza:P03454
P08195	Influenza:P05777
P08195	Influenza:P05780
P08195	Influenza:P03470
Q6NSJ2	Influenza:B4URF7
Q14527	Influenza:P03470
P51532	Influenza:P15682
Q92922	Influenza:P05777
Q92922	Influenza:P03470
Q16637	Influenza:Q20MH8
P08621	Influenza:P15659
P08621	Influenza:P03430
P08621	Influenza:P15682
P08621	Influenza:P05777
P08621	Influenza:P03454
P08621	Influenza:Q1K9H2
P08621	Influenza:P03470
P09012	Influenza:P03470
P09012	Influenza:P03454
P09012	Influenza:Q1K9H2
P09012	Influenza:P15682
P09012	Influenza:P03430
P09012	Influenza:P03427
P09012	Influenza:P05777
P08579	Influenza:P15682
P08579	Influenza:P03470
P08579	Influenza:Q20MH3
P08579	Influenza:P15659
P08579	Influenza:P05777
P08579	Influenza:P03430
P09234	Influenza:P03430
P09234	Influenza:Q1K9H2
P09234	Influenza:P15682
P09234	Influenza:P03470
P09234	Influenza:P05777
P62316	Influenza:P03454
P62316	Influenza:P15682
P62316	Influenza:P15659
P62316	Influenza:P03427
P62316	Influenza:P03430
P62316	Influenza:P03470
P62316	Influenza:Q20MH3
P62304	Influenza:Q20MH8
P62304	Influenza:P05777
P62304	Influenza:P15682
P62304	Influenza:Q1K9H2
P62304	Influenza:P05780
P62306	Influenza:Q20MH8
P62306	Influenza:P05777
P62308	Influenza:P15682
P62308	Influenza:P03470
P18583	Influenza:Q20MH3
P18583	Influenza:Q1K9H5
P18583	Influenza:B4URF7
P49458	Influenza:P03454
P49458	Influenza:P03430
P49458	Influenza:P03470
P49458	Influenza:Q1K9H2
P49458	Influenza:P03427
P49458	Influenza:Q82506
P49458	Influenza:P05777
P49458	Influenza:P15682
Q96SB4	Influenza:P03470
Q96SB4	Influenza:P05777
Q96SB4	Influenza:P15682
Q96SB4	Influenza:P03430
P19474	Influenza:P03454
P19474	Influenza:P03427
P05455	Influenza:P03470
P05455	Influenza:Q20MH3
P05455	Influenza:P03427
P05455	Influenza:P05777
P05455	Influenza:P15659
P05455	Influenza:P03454
P05455	Influenza:P15682
P05455	Influenza:P03430
Q04837	Influenza:B4URF7
P51571	Influenza:P05777
P51571	Influenza:B4URE7
P51571	Influenza:P03454
P51571	Influenza:P05780
P51571	Influenza:P03470
Q08945	Influenza:B4URF7
Q08945	Influenza:Q1K9H5
Q08945	Influenza:P03470
O95793	Influenza:P15659
O95793	Influenza:P15682
O95793	Influenza:P03427
O95793	Influenza:P05777
O95793	Influenza:Q1K9H2
O95793	Influenza:P03470
O95793	Influenza:Q20MH3
O95793	Influenza:P03430
O00267	Influenza:P03427
O15260	Influenza:P05780
O15260	Influenza:P05777
P20290	Influenza:P05777
P20290	Influenza:P15682
P20290	Influenza:P03470
P20290	Influenza:P15659
Q13428	Influenza:P15682
P17987	Influenza:Q1K9H5
P17987	Influenza:P05780
P17987	Influenza:Q20MH0
P17987	Influenza:P03470
P17987	Influenza:P05777
P17987	Influenza:P15682
P17987	Influenza:P03454
P17987	Influenza:P03427
Q07021	Influenza:P03470
Q07021	Influenza:P15682
Q07021	Influenza:P05780
Q07021	Influenza:P03430
Q07021	Influenza:P05777
Q07021	Influenza:P15659
Q99442	Influenza:P05780
P63261	Influenza:P03470
P63261	Influenza:P15682
P63261	Influenza:P05777
P63261	Influenza:Q82506
P11388	Influenza:Q1K9H2
P11388	Influenza:P15682
P11388	Influenza:P03430
P11388	Influenza:P15659
P11388	Influenza:P05777
P11388	Influenza:P03470
P11388	Influenza:P03427
P60174	Influenza:P15682
P60174	Influenza:P05777
P60174	Influenza:P03470
P49368	Influenza:P15682
P49368	Influenza:Q20MH0
P49368	Influenza:P03454
P49368	Influenza:P05780
P49368	Influenza:Q1K9H5
P49368	Influenza:P05777
P49368	Influenza:P03470
P49368	Influenza:P03427
Q99615	Influenza:P05777
Q99615	Influenza:P03430
Q99615	Influenza:P15682
Q99615	Influenza:P15659
Q99615	Influenza:P03470
Q99615	Influenza:B4URF7
Q99615	Influenza:Q1K9H5
Q99615	Influenza:P03427
Q99615	Influenza:P05780
P68366	Influenza:P05780
P68366	Influenza:P05777
P68366	Influenza:P03454
Q13885	Influenza:P03470
Q13885	Influenza:P05780
Q13885	Influenza:Q89733
Q13885	Influenza:P03427
Q13885	Influenza:P05777
Q13885	Influenza:P03454
P49411	Influenza:Q20MH0
P49411	Influenza:P05780
P49411	Influenza:P03427
P49411	Influenza:P15659
P49411	Influenza:P03454
P49411	Influenza:P03470
P49411	Influenza:P05777
P10599	Influenza:P03454
P10599	Influenza:P03427
P10599	Influenza:P05777
P10599	Influenza:P15682
P10599	Influenza:P03470
P10599	Influenza:P15659
P10599	Influenza:P03430
P10599	Influenza:Q1K9H5
P0CG47	Influenza:P15659
P22314	Influenza:Q1K9H5
P17480	Influenza:P15682
P13051	Influenza:P15682
P55072	Influenza:P03430
P55072	Influenza:P15682
P55072	Influenza:P05777
P55072	Influenza:P03470
P55072	Influenza:P03454
P55072	Influenza:P15659
P55072	Influenza:B4URF7
